epoch,param,category,norm,max_abs,mean_abs,std,numel
14,model.encoder_layers.0.2.2.0.norm.bias,norm,0.5348199605941772,0.06462744623422623,0.014923757873475552,0.019308948889374733,768
14,model.encoder_layers.0.2.2.0.fn.to_qkv.weight,other,27.309423446655273,0.13517189025878906,0.02073008194565773,0.02514434978365898,1179648
14,model.encoder_layers.0.2.2.0.fn.to_out.weight,other,18.443500518798828,0.11041675508022308,0.02447703666985035,0.0294122826308012,393216
14,model.encoder_layers.0.2.2.0.fn.to_out.bias,other,0.8131528496742249,0.08824916929006577,0.024829907342791557,0.02929282747209072,768
14,model.encoder_layers.0.2.2.0.fn.rope.log_scale,rope_scale,3.1506567001342773,3.1506567001342773,3.1506567001342773,0.0,1
14,model.encoder_layers.0.2.2.0.fn.rope.scale_x,rope_scale,4.42943811416626,1.6030386686325073,1.0954302549362183,0.16741980612277985,16
14,model.encoder_layers.0.2.2.0.fn.rope.scale_y,rope_scale,4.3728556632995605,1.608559489250183,1.0815902948379517,0.16420899331569672,16
14,model.encoder_layers.0.2.2.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
14,model.encoder_layers.0.2.2.1.norm.weight,norm,26.52573013305664,1.0481610298156738,0.9565585255622864,0.03408227488398552,768
14,model.encoder_layers.0.2.2.1.norm.bias,norm,0.6059169769287109,0.09719476103782654,0.01737414300441742,0.021872444078326225,768
14,model.encoder_layers.0.2.2.1.fn.w1.weight,other,58.410560607910156,0.1268043965101242,0.02201351523399353,0.026892375200986862,4718592
14,model.encoder_layers.0.2.2.1.fn.w1.bias,other,2.0694687366485596,0.07789594680070877,0.021580563858151436,0.02431214228272438,6144
14,model.encoder_layers.0.2.2.1.fn.w2.weight,other,30.65733528137207,0.10242319852113724,0.015931546688079834,0.01995996944606304,2359296
14,model.encoder_layers.0.2.2.1.fn.w2.bias,other,0.4451689124107361,0.06738415360450745,0.012601561844348907,0.016009069979190826,768
14,model.encoder_layers.0.2.3.0.norm.weight,norm,26.066509246826172,0.991949737071991,0.940369188785553,0.020583689212799072,768
14,model.encoder_layers.0.2.3.0.norm.bias,norm,0.4306465983390808,0.08759503811597824,0.011698328889906406,0.015531571581959724,768
14,model.encoder_layers.0.2.3.0.fn.to_qkv.weight,other,27.17068099975586,0.11976221203804016,0.020644987002015114,0.025016669183969498,1179648
14,model.encoder_layers.0.2.3.0.fn.to_out.weight,other,18.388137817382812,0.11851117759943008,0.024466335773468018,0.029323948547244072,393216
14,model.encoder_layers.0.2.3.0.fn.to_out.bias,other,0.7981011271476746,0.08592469245195389,0.024137316271662712,0.028745338320732117,768
14,model.encoder_layers.0.2.3.0.fn.rope.log_scale,rope_scale,3.653296947479248,3.653296947479248,3.653296947479248,0.0,1
14,model.encoder_layers.0.2.3.0.fn.rope.scale_x,rope_scale,4.122711658477783,1.1850254535675049,1.0293039083480835,0.054943788796663284,16
14,model.encoder_layers.0.2.3.0.fn.rope.scale_y,rope_scale,4.1468682289123535,1.2151107788085938,1.0353457927703857,0.055053383111953735,16
14,model.encoder_layers.0.2.3.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
14,model.encoder_layers.0.2.3.1.norm.weight,norm,26.995756149291992,1.071663737297058,0.9736056327819824,0.03184182569384575,768
14,model.encoder_layers.0.2.3.1.norm.bias,norm,0.707958996295929,0.09116089344024658,0.020216988399624825,0.025562457740306854,768
14,model.encoder_layers.0.2.3.1.fn.w1.weight,other,60.302581787109375,0.13277964293956757,0.0226172786206007,0.027763253077864647,4718592
14,model.encoder_layers.0.2.3.1.fn.w1.bias,other,2.1637120246887207,0.07879650592803955,0.022711122408509254,0.025627199560403824,6144
14,model.encoder_layers.0.2.3.1.fn.w2.weight,other,32.72356414794922,0.117985300719738,0.016885539516806602,0.021305246278643608,2359296
14,model.encoder_layers.0.2.3.1.fn.w2.bias,other,0.4993961453437805,0.08057509362697601,0.014182842336595058,0.017967110499739647,768
14,model.decoder_cross_attn.q_proj_weight,cross_q,57.05167770385742,0.852006196975708,0.04724709689617157,0.07428684830665588,589824
14,model.decoder_cross_attn.k_proj_weight,cross_k,98.44816589355469,2.556527614593506,0.04906817525625229,0.11854889988899231,689664
14,model.decoder_cross_attn.v_proj_weight,cross_v,42.16533279418945,0.4353525638580322,0.03689749538898468,0.05077361688017845,689664
14,model.decoder_cross_attn.in_proj_bias,other,26.15803337097168,2.5755608081817627,0.24473486840724945,0.5450772047042847,2304
14,model.decoder_cross_attn.out_proj.weight,other,20.4671688079834,0.12168287485837936,0.02214866131544113,0.02665005438029766,589824
14,model.decoder_cross_attn.out_proj.bias,other,0.3102932572364807,0.04544588923454285,0.008823617361485958,0.011203647591173649,768
14,model.reconstruction_head.0.weight,other,28.65764617919922,0.13272584974765778,0.021850327029824257,0.026385782286524773,1179648
14,model.reconstruction_head.0.bias,other,1.2917873859405518,0.09499455988407135,0.02664167433977127,0.03211066126823425,1536
14,model.reconstruction_head.1.weight,other,38.31062316894531,1.089364767074585,0.9765941500663757,0.042439550161361694,1536
14,model.reconstruction_head.1.bias,other,2.9372634887695312,0.18134436011314392,0.06858935207128525,0.03025572933256626,1536
14,model.reconstruction_head.3.weight,other,31.873672485351562,0.2894415855407715,0.016517801210284233,0.02074243500828743,2359296
14,model.reconstruction_head.3.bias,other,0.5945885181427002,0.04288423806428909,0.012809968553483486,0.015082224272191525,1536
14,model.reconstruction_head.4.weight,other,38.07151794433594,1.1850420236587524,0.9699419140815735,0.053486842662096024,1536
14,model.reconstruction_head.4.bias,other,2.0749752521514893,0.11829579621553421,0.04660902917385101,0.025145413354039192,1536
14,model.reconstruction_head.6.weight,other,2.8573741912841797,0.45771661400794983,0.01737394742667675,0.02707977034151554,10752
14,model.reconstruction_head.6.bias,other,0.03391310200095177,0.017230000346899033,0.011834356002509594,0.011690099723637104,7
14,model.to_logits.0.query,other,28.31597328186035,3.0487780570983887,0.8215956687927246,1.0204269886016846,768
14,model.to_logits.0.cross.to_q.weight,other,13.067200660705566,0.0360843650996685,0.01805148273706436,0.02083856798708439,393216
14,model.to_logits.0.cross.to_k.weight,other,13.06422233581543,0.036084383726119995,0.01805371791124344,0.02083384431898594,393216
14,model.to_logits.0.cross.to_v.weight,other,13.074956893920898,0.03608427941799164,0.018067365512251854,0.020850934088230133,393216
14,model.to_logits.0.cross.to_out.0.weight,other,15.999612808227539,0.04419410973787308,0.022092381492257118,0.025514816865324974,393216
14,model.to_logits.0.cross.to_out.0.bias,other,0.6907379627227783,0.04418957233428955,0.02152079902589321,0.024920614436268806,768
14,model.to_logits.1.weight,other,27.712812423706055,1.0,1.0,0.0,768
14,model.to_logits.1.bias,other,0.0,0.0,0.0,0.0,768
14,model.to_logits.2.weight,other,1.530956745147705,0.03608211129903793,0.018050450831651688,0.020878151059150696,5376
14,model.to_logits.2.bias,other,0.05377568304538727,0.035789888352155685,0.01673414371907711,0.021866824477910995,7
14,model.z_query_projection.weight,other,7.8382744789123535,0.2137165516614914,0.04007885977625847,0.049235448241233826,25344
14,model.z_query_projection.bias,other,1.2731671333312988,0.12035326659679413,0.03853648900985718,0.04596701264381409,768
